timestamp,N,NE,E,SE,S,SW,W,NW
2022-04-15 16:42:00-06:00,0.0014040156662051752,1.4252251514848169,0.0,0.0,0.0,0.0,0.0,7.521072557463455e-09
2022-04-15 16:43:00-06:00,0.05607977885628115,0.5997136657097972,0.0,0.0,0.0,0.0,4.2842267986851513e-11,0.0002988003183913371
2022-04-15 16:44:00-06:00,0.11052606607216808,1.1321607225662584,0.0,0.0,0.0,0.0,2.268891325008317e-09,0.002122431455859963
2022-04-15 16:45:00-06:00,0.0008626441645312333,2.5095715970959955,0.0,0.0,0.0,0.0,0.0,5.1245941774391e-07
2022-04-15 16:46:00-06:00,9.187862289913727e-08,1.2107237288519361,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 16:47:00-06:00,3.152271144346689e-08,1.126868170895966,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 16:48:00-06:00,1.732117672611343e-05,1.7889779801685444,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 16:49:00-06:00,2.390734090426708e-05,1.765382234410809,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 16:50:00-06:00,3.343397956459938e-05,1.91532155972661,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 16:51:00-06:00,0.0033880791837481565,2.034247217283657,0.0,0.0,0.0,0.0,0.0,3.66777022115876e-07
2022-04-15 16:52:00-06:00,0.06363442573609483,1.1784260853464739,0.0,0.0,0.0,0.0,4.882643101460068e-12,0.0002922638172621184
2022-04-15 16:53:00-06:00,0.05057872905616885,1.2381619991983406,0.0,0.0,0.0,0.0,0.0,0.0001305310971573061
2022-04-15 16:54:00-06:00,0.04507503452185588,0.8643848708273657,0.0,0.0,0.0,0.0,2.5931341746079944e-11,0.0002646481049184715
2022-04-15 16:55:00-06:00,0.00047538612571157164,2.085369471245983,0.0,0.0,0.0,0.0,0.0,6.767320598526706e-10
2022-04-15 16:56:00-06:00,0.00015536776564162798,2.342611275198227,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-15 16:57:00-06:00,0.05090775348632938,0.9001890485999583,0.0,0.0,0.0,0.0,2.7472056862484026e-11,0.00025240025762739653
2022-04-15 16:58:00-06:00,0.4835076138820705,0.258724498080153,0.0,0.0,0.0,0.0,1.5895465390900784e-05,0.04194780038066051
2022-04-15 16:59:00-06:00,0.08822972836523667,0.9893229481823678,0.0,0.0,0.0,0.0,1.6134138070157868e-08,0.002141640485219045
2022-04-15 17:00:00-06:00,0.1392359104373076,0.8805951970254103,0.0,0.0,0.0,0.0,3.455896039945097e-10,0.0010042757089867055
2022-04-15 17:01:00-06:00,0.8348457921576314,0.041555443001004805,0.0,0.0,0.0,0.0,9.453768368601367e-05,0.10419382348008363
2022-04-15 17:02:00-06:00,0.9041068525623258,0.024972880126479958,0.0,7.472081277972167e-13,1.3493045557737334e-10,3.303686878462204e-08,0.00027162608363944565,0.17722947971983474
2022-04-15 17:03:00-06:00,0.5562984883335179,0.09724815388188203,0.0,0.0,0.0,0.0,1.4313879796373751e-05,0.051834734520963904
2022-04-15 17:04:00-06:00,0.884285698268545,0.00750712589738523,0.0,6.348059892161897e-12,3.6328734044010897e-09,5.320527908783398e-07,0.001178662426848568,0.25078543225459216
2022-04-15 17:05:00-06:00,0.39536307891453165,0.0032977136656557257,0.0,1.9102819621377307e-07,4.2854295618126346e-05,0.0011754590915606928,0.05385964605615556,0.33793691189940767
2022-04-15 17:06:00-06:00,0.700611533245605,0.07478695593362682,0.0,5.937239740943087e-07,7.586530939297728e-05,0.002389780606914277,0.09838429843155595,0.3574309666875326
2022-04-15 17:07:00-06:00,0.4009663464297704,0.6522737312554466,8.274952560681943e-09,1.3385836437243184e-07,1.1438322948535701e-05,0.00031387604178836144,0.016546636592941158,0.12791614531497256
2022-04-15 17:08:00-06:00,0.06904712756817552,1.2448363634343727,0.0,5.312494839844053e-10,1.1754097508069442e-08,2.1035640830416234e-07,1.2340844240392723e-05,0.0007672888444522231
2022-04-15 17:09:00-06:00,0.010929583378926026,2.18922109940896,0.0,0.0,0.0,0.0,0.0,3.4968234196132036e-06
2022-04-15 17:10:00-06:00,0.06989767775730658,1.1490639150147013,0.0,0.0,0.0,0.0,4.408679371273462e-12,0.000224342410673118
2022-04-15 17:11:00-06:00,0.5169562177405761,0.17867432421740922,0.0,0.0,0.0,0.0,1.3958447564692827e-06,0.02460937712332854
2022-04-15 17:12:00-06:00,0.7095736144555984,0.002110439591469611,0.0,2.3965488055918697e-11,1.2021806732303844e-07,1.3920617333950442e-05,0.0083629338284578,0.3641196160964653
2022-04-15 17:13:00-06:00,0.10719983597317936,4.996656880187312e-05,0.0,4.936957501092639e-10,1.4517081542899855e-05,0.0018828709980171958,0.1508993674955877,0.21351024060727986
2022-04-15 17:14:00-06:00,0.08293306360129662,3.836690579223968e-05,0.0,4.810356647320286e-10,1.5746865417239012e-05,0.002056650542452067,0.1516184859728906,0.14777195315539024
2022-04-15 17:15:00-06:00,0.04120186923866761,1.8065448970873768e-05,0.0,3.2890997460372482e-09,6.650301673090282e-05,0.007249726268364694,0.21014666618005604,0.08097511703244238
2022-04-15 17:16:00-06:00,0.06948739833277139,2.8588772673170185e-05,0.0,3.7486973159102194e-10,1.7801744594201666e-05,0.0024617363656292985,0.17839789029874645,0.12728460170067205
2022-04-15 17:17:00-06:00,0.1969539128755614,0.00017595340560411593,0.0,2.0541621622617466e-10,9.20780824997846e-06,0.001311729662884051,0.12278757456658615,0.20059201472114827
